booking_id,guest_id,room_id,check_in,check_out,stay_days,total_amount
4628,1912,119,2023-09-01,2023-09-06,5,50000
4629,1888,70,2023-12-08,2023-12-10,2,5000
4630,2045,181,2023-02-13,2023-02-18,5,17500
4631,47,40,2023-05-16,2023-05-23,7,17500
4632,1164,94,2023-09-15,2023-09-19,4,30000
4633,1451,77,2023-12-07,2023-12-08,1,7500
4634,1878,54,2023-12-25,2023-12-26,1,2500
4635,2322,27,2023-11-08,2023-11-14,6,30000
4636,2507,122,2023-12-24,2023-12-31,7,24500
4637,2710,187,2023-11-20,2023-11-25,5,17500
4638,758,196,2023-03-01,2023-03-04,3,15000
4639,621,97,2023-09-14,2023-09-20,6,60000
4640,2734,169,2023-09-30,2023-10-04,4,20000
4641,1321,8,2023-10-26,2023-11-01,6,45000
4642,1326,105,2023-10-25,2023-10-26,1,7500
4643,2365,141,2023-12-21,2023-12-23,2,5000
4644,2216,126,2023-09-29,2023-10-03,4,14000
4645,1009,190,2023-10-21,2023-10-23,2,20000
4646,3131,185,2023-11-10,2023-11-14,4,30000
4647,1035,25,2023-08-26,2023-09-01,6,45000
4648,1012,34,2023-10-18,2023-10-19,1,10000
4649,2622,57,2023-12-19,2023-12-24,5,37500
4650,1117,116,2023-07-11,2023-07-15,4,10000
4651,989,163,2023-07-18,2023-07-22,4,20000
4652,2078,42,2023-11-11,2023-11-16,5,50000
4653,2352,190,2023-09-13,2023-09-18,5,50000
4654,2496,185,2023-04-10,2023-04-15,5,37500
4655,77,121,2023-08-21,2023-08-26,5,50000
4656,2992,147,2023-05-10,2023-05-13,3,15000
4657,466,121,2023-06-02,2023-06-04,2,20000
4658,1353,29,2023-10-17,2023-10-19,2,20000
4659,3138,124,2023-12-05,2023-12-06,1,2500
4660,2157,159,2023-08-07,2023-08-10,3,22500
4661,368,52,2023-10-07,2023-10-11,4,20000
4662,2910,179,2023-11-24,2023-11-26,2,7000
4663,2574,170,2023-11-08,2023-11-11,3,22500
4664,2258,171,2023-11-10,2023-11-13,3,7500
4665,3412,61,2023-11-20,2023-11-26,6,15000
4666,575,154,2023-12-12,2023-12-15,3,22500
4667,2883,56,2023-12-14,2023-12-19,5,17500
4668,2182,180,2023-08-24,2023-08-28,4,14000
4669,3352,102,2023-11-28,2023-12-05,7,35000
4670,523,36,2023-11-01,2023-11-08,7,24500
4671,80,191,2023-12-22,2023-12-28,6,45000
4672,2462,103,2023-10-14,2023-10-15,1,3500
4673,596,150,2023-12-20,2023-12-25,5,37500
4674,2597,27,2023-11-07,2023-11-10,3,15000
4675,2854,60,2023-12-13,2023-12-17,4,10000
4676,2000,155,2023-11-19,2023-11-20,1,7500
4677,1749,102,2023-11-09,2023-11-15,6,30000
4678,19,31,2023-12-30,2023-12-31,1,2500
4679,276,147,2023-12-12,2023-12-19,7,35000
4680,603,72,2023-11-02,2023-11-08,6,30000
4681,795,79,2023-10-26,2023-11-02,7,70000
4682,590,199,2023-08-06,2023-08-08,2,15000
4683,741,84,2023-08-07,2023-08-10,3,30000
4684,3282,158,2023-08-23,2023-08-25,2,10000
4685,895,194,2023-12-03,2023-12-06,3,7500
4686,1843,101,2023-08-01,2023-08-03,2,5000
4687,2401,171,2023-10-20,2023-10-27,7,17500
4688,1670,6,2023-11-15,2023-11-20,5,25000
4689,3330,51,2023-12-27,2023-12-28,1,3500
4690,1469,147,2023-12-22,2023-12-24,2,10000
4691,1075,154,2023-08-11,2023-08-15,4,30000
4692,791,54,2023-05-22,2023-05-26,4,10000
4693,163,136,2023-03-24,2023-03-30,6,15000
4694,946,177,2023-06-18,2023-06-21,3,22500
4695,1496,149,2023-10-25,2023-11-01,7,17500
4696,1093,58,2023-07-17,2023-07-22,5,12500
4697,3088,134,2023-05-12,2023-05-14,2,5000
4698,948,2,2023-11-29,2023-12-06,7,52500
4699,1138,114,2023-11-01,2023-11-02,1,10000
4700,237,163,2023-11-19,2023-11-20,1,5000
4701,2558,165,2023-12-31,2024-01-01,1,5000
4702,2325,1,2023-11-08,2023-11-10,2,15000
4703,3329,141,2023-07-15,2023-07-22,7,17500
4704,1075,3,2023-11-27,2023-11-29,2,15000
4705,2591,100,2023-12-06,2023-12-09,3,22500
4706,364,55,2023-08-25,2023-08-29,4,10000
4707,2641,166,2023-08-31,2023-09-02,2,5000
4708,2696,14,2023-06-27,2023-07-04,7,35000
4709,1342,75,2023-11-03,2023-11-05,2,20000
4710,363,96,2023-10-19,2023-10-24,5,17500
4711,107,17,2023-05-07,2023-05-08,1,10000
4712,3059,16,2023-12-14,2023-12-19,5,12500
4713,1783,151,2023-08-12,2023-08-15,3,10500
4714,2674,74,2023-08-26,2023-09-01,6,60000
4715,3102,185,2023-03-05,2023-03-12,7,52500
4716,1635,194,2023-12-04,2023-12-07,3,7500
4717,3367,37,2023-12-12,2023-12-13,1,2500
4718,1954,166,2023-12-22,2023-12-29,7,17500
4719,2742,130,2023-08-30,2023-09-02,3,30000
4720,2435,169,2023-05-01,2023-05-03,2,10000
4721,1632,191,2023-09-11,2023-09-18,7,52500
4722,2948,68,2023-12-20,2023-12-22,2,10000
4723,2226,151,2023-11-28,2023-12-05,7,24500
4724,3075,103,2023-07-07,2023-07-13,6,21000
4725,116,91,2023-09-27,2023-09-30,3,22500
4726,1332,111,2023-09-11,2023-09-13,2,7000
4727,807,46,2023-06-20,2023-06-23,3,30000
4728,2556,15,2023-07-12,2023-07-17,5,25000
4729,953,42,2023-12-27,2023-12-28,1,10000
4730,777,105,2023-12-15,2023-12-16,1,7500
4731,2636,30,2023-09-24,2023-09-30,6,21000
4732,596,54,2023-11-16,2023-11-20,4,10000
4733,263,168,2023-09-28,2023-10-04,6,30000
4734,1864,2,2023-11-23,2023-11-25,2,15000
4735,306,146,2023-12-14,2023-12-18,4,10000
4736,965,180,2023-12-01,2023-12-06,5,17500
4737,3412,151,2023-11-10,2023-11-12,2,7000
4738,2257,190,2023-07-26,2023-07-27,1,10000
4739,1714,124,2023-09-05,2023-09-07,2,5000
4740,3500,42,2023-09-06,2023-09-12,6,60000
4741,2155,163,2023-12-22,2023-12-24,2,10000
4742,2507,38,2023-12-19,2023-12-24,5,12500
4743,2055,44,2023-09-27,2023-10-04,7,35000
4744,2242,60,2023-12-07,2023-12-13,6,15000
4745,2391,89,2023-09-11,2023-09-15,4,40000
4746,1395,54,2023-08-02,2023-08-07,5,12500
4747,1595,187,2023-12-10,2023-12-17,7,24500
4748,610,8,2023-08-19,2023-08-25,6,45000
4749,2433,56,2023-12-02,2023-12-05,3,10500
4750,3186,88,2023-08-13,2023-08-17,4,14000
4751,1524,23,2023-10-01,2023-10-06,5,37500
4752,2704,56,2023-07-20,2023-07-27,7,24500
4753,1030,30,2023-11-10,2023-11-12,2,7000
4754,639,46,2023-10-11,2023-10-14,3,30000
4755,837,63,2023-09-09,2023-09-11,2,20000
4756,780,69,2023-11-28,2023-12-02,4,14000
4757,2612,9,2023-11-20,2023-11-21,1,2500
4758,1398,10,2023-12-25,2023-12-26,1,3500
4759,302,103,2023-09-23,2023-09-25,2,7000
4760,805,52,2023-10-06,2023-10-09,3,15000
4761,2641,13,2023-12-13,2023-12-15,2,5000
4762,357,128,2023-12-10,2023-12-13,3,22500
4763,81,5,2023-11-28,2023-11-30,2,5000
4764,2421,149,2023-09-28,2023-09-29,1,2500
4765,1947,3,2023-03-17,2023-03-22,5,37500
4766,2397,49,2023-12-15,2023-12-17,2,5000
4767,293,42,2023-09-25,2023-09-29,4,40000
4768,1498,1,2023-10-27,2023-10-29,2,15000
4769,388,103,2023-09-30,2023-10-06,6,21000
4770,2706,34,2023-07-05,2023-07-10,5,50000
4771,3350,189,2023-10-06,2023-10-08,2,10000
4772,924,119,2023-08-16,2023-08-22,6,60000
4773,2265,42,2023-10-04,2023-10-11,7,70000
4774,1397,163,2023-11-18,2023-11-22,4,20000
4775,1666,7,2023-08-05,2023-08-08,3,15000
4776,460,9,2023-02-23,2023-03-01,6,15000
4777,3458,85,2023-10-14,2023-10-17,3,7500
4778,2928,86,2023-11-11,2023-11-12,1,5000
4779,1107,104,2023-08-16,2023-08-20,4,10000
4780,742,126,2023-11-13,2023-11-15,2,7000
4781,3426,160,2023-06-24,2023-06-26,2,15000
4782,3135,89,2023-12-16,2023-12-17,1,10000
4783,3420,76,2023-05-13,2023-05-17,4,30000
4784,2824,133,2023-10-20,2023-10-22,2,10000
4785,483,119,2023-10-10,2023-10-14,4,40000
4786,2022,147,2023-10-19,2023-10-24,5,25000
4787,439,120,2023-08-23,2023-08-29,6,60000
4788,2450,74,2023-10-05,2023-10-07,2,20000
4789,140,115,2023-08-06,2023-08-07,1,7500
4790,558,183,2023-07-13,2023-07-19,6,30000
4791,386,9,2023-09-10,2023-09-14,4,10000
4792,1122,19,2023-06-27,2023-07-04,7,52500
4793,1834,145,2023-12-16,2023-12-19,3,15000
4794,107,148,2023-11-06,2023-11-09,3,10500
4795,2592,126,2023-09-14,2023-09-15,1,3500
4796,2040,120,2023-09-30,2023-10-04,4,40000
4797,1321,87,2023-11-11,2023-11-13,2,15000
4798,448,144,2023-11-30,2023-12-04,4,30000
4799,1943,167,2023-05-31,2023-06-05,5,17500
4800,1725,84,2023-11-20,2023-11-22,2,20000
4801,2423,72,2023-09-12,2023-09-13,1,5000
4802,1365,153,2023-12-07,2023-12-12,5,37500
4803,2493,174,2023-09-21,2023-09-23,2,15000
4804,2876,51,2023-11-26,2023-11-30,4,14000
4805,724,168,2023-12-08,2023-12-11,3,15000
4806,1766,19,2023-09-01,2023-09-07,6,45000
4807,1469,56,2023-11-24,2023-11-30,6,21000
4808,2669,185,2023-12-08,2023-12-12,4,30000
4809,1283,66,2023-11-09,2023-11-15,6,15000
4810,2397,181,2023-12-17,2023-12-24,7,24500
4811,2563,193,2023-11-20,2023-11-24,4,10000
4812,2262,34,2023-09-08,2023-09-09,1,10000
4813,1865,3,2023-08-07,2023-08-11,4,30000
4814,1808,182,2023-10-19,2023-10-20,1,5000
4815,3385,40,2023-09-01,2023-09-03,2,5000
4816,2320,136,2023-06-06,2023-06-10,4,10000
4817,3087,102,2023-07-26,2023-07-29,3,15000
4818,1155,158,2023-10-29,2023-10-30,1,5000
4819,2930,186,2023-12-15,2023-12-21,6,45000
4820,2233,135,2023-12-24,2023-12-31,7,52500
4821,1466,184,2023-11-04,2023-11-08,4,10000
4822,3084,8,2023-06-26,2023-06-27,1,7500
4823,2350,29,2023-08-23,2023-08-28,5,50000
4824,1029,30,2023-12-16,2023-12-18,2,7000
4825,1010,5,2023-12-10,2023-12-15,5,12500
4826,483,49,2023-11-27,2023-11-29,2,5000
4827,3342,108,2023-05-14,2023-05-16,2,10000
4828,1106,126,2023-05-10,2023-05-12,2,7000
4829,3143,175,2023-07-26,2023-07-28,2,7000
4830,1873,139,2023-10-25,2023-10-28,3,22500
4831,2517,95,2023-12-07,2023-12-11,4,10000
4832,2729,187,2023-10-27,2023-10-28,1,3500
4833,2897,190,2023-11-03,2023-11-10,7,70000
4834,2511,33,2023-12-24,2023-12-25,1,2500
4835,15,41,2023-08-17,2023-08-22,5,17500
4836,3312,96,2023-07-05,2023-07-08,3,10500
4837,2208,141,2023-10-08,2023-10-10,2,5000
4838,2548,133,2023-05-16,2023-05-19,3,15000
4839,2437,71,2023-12-24,2023-12-26,2,20000
4840,351,134,2023-03-14,2023-03-21,7,17500
4841,1229,42,2023-11-07,2023-11-10,3,30000
4842,1818,149,2023-12-21,2023-12-27,6,15000
4843,2227,148,2023-05-30,2023-06-01,2,7000
4844,1029,14,2023-09-14,2023-09-17,3,15000
4845,836,180,2023-10-19,2023-10-26,7,24500
4846,2876,3,2023-11-26,2023-11-28,2,15000
4847,2660,83,2023-12-18,2023-12-22,4,20000
4848,393,1,2023-08-21,2023-08-24,3,22500
4849,2467,140,2023-09-06,2023-09-12,6,15000
4850,1802,146,2023-12-05,2023-12-06,1,2500
4851,2270,79,2023-12-18,2023-12-20,2,20000
4852,2147,144,2023-11-26,2023-12-03,7,52500
4853,2750,133,2023-12-24,2023-12-30,6,30000
4854,1076,199,2023-05-03,2023-05-10,7,52500
4855,411,112,2023-05-30,2023-05-31,1,5000
4856,1068,141,2023-12-22,2023-12-23,1,2500
4857,2309,33,2023-11-02,2023-11-06,4,10000
4858,3482,68,2023-09-01,2023-09-06,5,25000
4859,662,36,2023-11-21,2023-11-23,2,7000
4860,951,163,2023-08-23,2023-08-24,1,5000
4861,18,58,2023-09-07,2023-09-08,1,2500
4862,1593,97,2023-12-07,2023-12-14,7,70000
4863,1036,11,2023-12-24,2023-12-27,3,22500
4864,1307,104,2023-12-20,2023-12-21,1,2500
4865,857,45,2023-12-24,2023-12-25,1,10000
4866,255,67,2023-10-06,2023-10-12,6,60000
4867,3022,91,2023-12-23,2023-12-27,4,30000
4868,1840,18,2023-05-09,2023-05-11,2,15000
4869,966,6,2023-05-14,2023-05-17,3,15000
4870,624,153,2023-12-14,2023-12-21,7,52500
4871,2132,58,2023-07-06,2023-07-13,7,17500
4872,2886,93,2023-08-30,2023-09-02,3,10500
4873,1410,186,2023-11-25,2023-11-29,4,30000
4874,814,19,2023-12-20,2023-12-25,5,37500
4875,1499,112,2023-12-06,2023-12-11,5,25000
4876,3234,130,2023-09-09,2023-09-10,1,10000
4877,1107,124,2023-09-21,2023-09-24,3,7500
4878,2910,7,2023-12-05,2023-12-10,5,25000
4879,711,112,2023-08-05,2023-08-11,6,30000
4880,1042,33,2023-11-30,2023-12-02,2,5000
4881,3353,142,2023-11-24,2023-11-28,4,20000
4882,2750,82,2023-11-19,2023-11-22,3,22500
4883,1379,104,2023-12-24,2023-12-31,7,17500
4884,2265,65,2023-10-17,2023-10-18,1,3500
4885,992,181,2023-11-18,2023-11-19,1,3500
4886,3001,148,2023-07-23,2023-07-25,2,7000
4887,1777,31,2023-12-14,2023-12-15,1,2500
4888,1460,80,2023-12-22,2023-12-26,4,14000
4889,1173,30,2023-05-07,2023-05-10,3,10500
4890,1350,171,2023-11-26,2023-11-29,3,7500
4891,698,161,2023-11-16,2023-11-21,5,25000
4892,1605,160,2023-12-20,2023-12-22,2,15000
4893,1775,84,2023-12-31,2024-01-01,1,10000
4894,308,192,2023-12-21,2023-12-22,1,10000
4895,253,168,2023-08-23,2023-08-28,5,25000
4896,3034,80,2023-11-26,2023-11-28,2,7000
4897,1053,191,2023-10-11,2023-10-17,6,45000
4898,1178,102,2023-08-07,2023-08-08,1,5000
4899,3032,159,2023-08-26,2023-08-30,4,30000
4900,1210,164,2023-10-17,2023-10-23,6,45000
4901,1159,31,2023-12-20,2023-12-23,3,7500
4902,3176,175,2023-03-06,2023-03-11,5,17500
4903,1974,178,2023-08-02,2023-08-09,7,17500
4904,447,15,2023-10-22,2023-10-25,3,15000
4905,1438,122,2023-10-02,2023-10-06,4,14000
4906,2084,67,2023-06-03,2023-06-04,1,10000
4907,1035,200,2023-09-15,2023-09-19,4,10000
4908,2288,60,2023-10-29,2023-10-31,2,5000
4909,1703,165,2023-12-22,2023-12-27,5,25000
4910,1511,92,2023-10-24,2023-10-25,1,3500
4911,3147,45,2023-12-12,2023-12-13,1,10000
4912,3125,175,2023-10-21,2023-10-24,3,10500
4913,474,143,2023-12-21,2023-12-27,6,60000
4914,2045,151,2023-06-12,2023-06-18,6,21000
4915,376,136,2023-12-16,2023-12-20,4,10000
4916,1972,134,2023-11-14,2023-11-18,4,10000
4917,690,166,2023-12-16,2023-12-22,6,15000
4918,2539,81,2023-11-17,2023-11-21,4,30000
4919,1462,71,2023-06-06,2023-06-10,4,40000
4920,3473,176,2023-11-10,2023-11-14,4,14000
4921,2876,60,2023-11-22,2023-11-27,5,12500
4922,2510,198,2023-08-20,2023-08-21,1,10000
4923,1851,9,2023-10-22,2023-10-27,5,12500
4924,3017,187,2023-09-21,2023-09-26,5,17500
4925,2387,12,2023-10-31,2023-11-02,2,10000
4926,528,92,2023-12-02,2023-12-05,3,10500
4927,2920,134,2023-09-12,2023-09-18,6,15000
4928,1119,174,2023-07-09,2023-07-14,5,37500
4929,1061,137,2023-09-30,2023-10-03,3,30000
4930,1898,47,2023-12-16,2023-12-21,5,17500
4931,2449,55,2023-08-14,2023-08-21,7,17500
4932,518,121,2023-11-26,2023-11-28,2,20000
4933,165,13,2023-05-01,2023-05-04,3,7500
4934,129,49,2023-12-06,2023-12-08,2,5000
4935,595,53,2023-09-28,2023-10-02,4,40000
4936,2664,47,2023-11-21,2023-11-25,4,14000
4937,1953,93,2023-07-30,2023-08-05,6,21000
4938,1614,7,2023-05-16,2023-05-21,5,25000
4939,1316,104,2023-12-07,2023-12-10,3,7500
4940,2073,67,2023-10-14,2023-10-19,5,50000
4941,2299,48,2023-10-18,2023-10-25,7,24500
4942,3419,170,2023-07-01,2023-07-07,6,45000
4943,639,46,2023-11-25,2023-11-27,2,20000
4944,3368,58,2023-07-21,2023-07-23,2,5000
4945,1005,33,2023-12-12,2023-12-18,6,15000
4946,1804,126,2023-12-18,2023-12-19,1,3500
4947,846,5,2023-09-09,2023-09-14,5,12500
4948,1903,160,2023-04-22,2023-04-28,6,45000
4949,964,169,2023-12-12,2023-12-17,5,25000
4950,1388,112,2023-07-31,2023-08-02,2,10000
4951,2263,113,2023-04-27,2023-04-30,3,7500
4952,2678,36,2023-11-26,2023-12-03,7,24500
4953,3362,140,2023-10-09,2023-10-16,7,17500
4954,347,124,2023-02-20,2023-02-25,5,12500
4955,2586,142,2023-10-10,2023-10-16,6,30000
4956,336,57,2023-08-17,2023-08-18,1,7500
4957,2960,76,2023-10-31,2023-11-06,6,45000
4958,386,182,2023-09-15,2023-09-18,3,15000
4959,1501,184,2023-12-01,2023-12-04,3,7500
4960,3020,160,2023-06-16,2023-06-17,1,7500
4961,600,113,2023-12-30,2023-12-31,1,2500
4962,3256,16,2023-12-23,2023-12-30,7,17500
4963,756,86,2023-10-21,2023-10-23,2,10000
4964,477,164,2023-08-09,2023-08-15,6,45000
4965,2510,89,2023-10-16,2023-10-22,6,60000
4966,2228,50,2023-07-03,2023-07-10,7,70000
4967,1760,83,2023-02-04,2023-02-08,4,20000
4968,2210,29,2023-11-27,2023-12-02,5,50000
4969,1571,5,2023-05-28,2023-06-02,5,12500
4970,2055,169,2023-11-20,2023-11-21,1,5000
4971,3210,102,2023-11-30,2023-12-06,6,30000
4972,603,163,2023-09-16,2023-09-18,2,10000
4973,3325,20,2023-10-25,2023-10-28,3,30000
4974,3237,72,2023-11-10,2023-11-17,7,35000
4975,2943,113,2023-11-01,2023-11-03,2,5000
4976,1360,28,2023-11-13,2023-11-17,4,20000
4977,1419,170,2023-12-30,2023-12-31,1,7500
4978,3223,30,2023-05-22,2023-05-26,4,14000
4979,1240,59,2023-11-03,2023-11-10,7,52500
4980,1650,161,2023-12-12,2023-12-14,2,10000
4981,2559,150,2023-09-27,2023-10-01,4,30000
4982,2351,74,2023-12-23,2023-12-29,6,60000
4983,120,75,2023-09-15,2023-09-20,5,50000
4984,123,141,2023-11-25,2023-11-26,1,2500
4985,3062,122,2023-08-08,2023-08-09,1,3500
4986,1861,86,2023-11-09,2023-11-14,5,25000
4987,3252,23,2023-12-13,2023-12-19,6,45000
4988,1172,76,2023-09-28,2023-09-29,1,7500
4989,1202,28,2023-12-10,2023-12-14,4,20000
4990,608,75,2023-04-14,2023-04-21,7,70000
4991,2153,35,2023-11-09,2023-11-10,1,3500
4992,1379,147,2023-12-11,2023-12-18,7,35000
4993,1527,50,2023-11-30,2023-12-07,7,70000
4994,2351,1,2023-11-18,2023-11-20,2,15000
4995,381,154,2023-07-03,2023-07-06,3,22500
4996,3022,72,2023-12-16,2023-12-17,1,5000
4997,1200,153,2023-07-05,2023-07-12,7,52500
4998,1108,120,2023-12-05,2023-12-10,5,50000
4999,1440,145,2023-11-27,2023-11-29,2,10000
5000,1349,11,2023-06-24,2023-06-28,4,30000
5001,2791,147,2023-09-12,2023-09-13,1,5000
5002,2961,13,2023-12-17,2023-12-18,1,2500
5003,3282,109,2023-11-03,2023-11-07,4,14000
5004,2242,196,2023-12-22,2023-12-26,4,20000
5005,57,113,2023-08-28,2023-09-04,7,17500
5006,1404,117,2023-11-23,2023-11-26,3,22500
5007,2647,154,2023-12-11,2023-12-15,4,30000
5008,2860,161,2023-12-17,2023-12-21,4,20000
5009,2052,118,2023-05-05,2023-05-06,1,7500
5010,745,90,2023-11-23,2023-11-30,7,17500
5011,3164,155,2023-06-25,2023-06-28,3,22500
5012,2255,81,2023-12-14,2023-12-17,3,22500
5013,2640,151,2023-12-12,2023-12-13,1,3500
5014,33,35,2023-09-07,2023-09-09,2,7000
5015,280,152,2023-11-19,2023-11-26,7,17500
5016,701,25,2023-11-08,2023-11-15,7,52500
5017,1019,153,2023-09-04,2023-09-07,3,22500
5018,2501,108,2023-09-20,2023-09-23,3,15000
5019,1387,111,2023-12-24,2023-12-27,3,10500
5020,1547,98,2023-11-02,2023-11-07,5,17500
5021,1495,183,2023-10-19,2023-10-24,5,25000
5022,232,111,2023-03-21,2023-03-26,5,17500
5023,2687,29,2023-10-19,2023-10-20,1,10000
5024,2684,151,2023-09-16,2023-09-18,2,7000
5025,2125,197,2023-08-21,2023-08-23,2,7000
5026,1087,14,2023-12-04,2023-12-07,3,15000
5027,1710,67,2023-06-08,2023-06-13,5,50000
5028,496,180,2023-11-01,2023-11-02,1,3500
5029,229,135,2023-11-13,2023-11-17,4,30000
5030,2230,11,2023-10-26,2023-10-29,3,22500
5031,962,155,2023-10-29,2023-10-31,2,15000
5032,2579,92,2023-12-12,2023-12-17,5,17500
5033,2006,198,2023-05-27,2023-05-30,3,30000
5034,1166,60,2023-08-06,2023-08-10,4,10000
5035,1256,41,2023-09-14,2023-09-15,1,3500
5036,2923,60,2023-05-02,2023-05-08,6,15000
5037,103,132,2023-09-29,2023-10-05,6,45000
5038,3137,58,2023-10-05,2023-10-09,4,10000
5039,3091,128,2023-11-23,2023-11-26,3,22500
5040,886,196,2023-04-15,2023-04-19,4,20000
5041,3244,118,2023-08-03,2023-08-05,2,15000
5042,1566,24,2023-12-16,2023-12-23,7,52500
5043,2228,125,2023-10-30,2023-11-02,3,10500
5044,1117,8,2023-11-02,2023-11-04,2,15000
5045,3013,75,2023-11-04,2023-11-05,1,10000
5046,3002,163,2023-11-08,2023-11-14,6,30000
5047,908,85,2023-07-13,2023-07-19,6,15000
5048,1749,48,2023-10-11,2023-10-12,1,3500
5049,1277,22,2023-11-11,2023-11-15,4,20000
5050,2755,14,2023-12-20,2023-12-23,3,15000
5051,1064,98,2023-11-15,2023-11-16,1,3500
5052,450,27,2023-07-19,2023-07-20,1,5000
5053,625,178,2023-12-24,2023-12-31,7,17500
5054,3196,116,2023-11-27,2023-11-30,3,7500
5055,488,195,2023-12-22,2023-12-26,4,30000
5056,3003,13,2023-12-25,2023-12-26,1,2500
5057,1941,64,2023-10-29,2023-11-02,4,30000
5058,644,112,2023-09-12,2023-09-17,5,25000
5059,1845,101,2023-11-09,2023-11-10,1,2500
5060,2227,169,2023-05-02,2023-05-05,3,15000
5061,1843,50,2023-04-04,2023-04-11,7,70000
5062,1645,60,2023-10-19,2023-10-23,4,10000
5063,1925,146,2023-10-03,2023-10-04,1,2500
5064,3347,87,2023-10-24,2023-10-25,1,7500
5065,315,63,2023-12-31,2024-01-01,1,10000
5066,723,190,2023-12-16,2023-12-22,6,60000
5067,3346,194,2023-11-13,2023-11-19,6,15000
5068,2535,198,2023-10-25,2023-10-31,6,60000
5069,2591,105,2023-12-20,2023-12-26,6,45000
5070,824,182,2023-12-03,2023-12-07,4,20000
5071,3415,23,2023-11-27,2023-11-28,1,7500
5072,2770,148,2023-11-01,2023-11-03,2,7000
5073,2666,33,2023-09-16,2023-09-19,3,7500
5074,2543,110,2023-12-04,2023-12-11,7,52500
5075,2376,199,2023-12-20,2023-12-22,2,15000
5076,2432,108,2023-10-17,2023-10-23,6,30000
5077,3366,35,2023-10-17,2023-10-23,6,21000
5078,2440,102,2023-10-02,2023-10-07,5,25000
5079,1109,141,2023-08-30,2023-08-31,1,2500
5080,2104,16,2023-09-22,2023-09-24,2,5000
5081,958,147,2023-12-23,2023-12-28,5,25000
5082,1605,23,2023-12-11,2023-12-18,7,52500
5083,821,120,2023-10-18,2023-10-19,1,10000
5084,2225,195,2023-11-10,2023-11-15,5,37500
5085,876,166,2023-12-24,2023-12-29,5,12500
5086,557,174,2023-12-16,2023-12-21,5,37500
5087,718,82,2023-12-08,2023-12-09,1,7500
5088,2727,148,2023-11-18,2023-11-22,4,14000
5089,1261,196,2023-09-18,2023-09-22,4,20000
5090,2937,113,2023-12-31,2024-01-01,1,2500
5091,2415,36,2023-09-10,2023-09-16,6,21000
5092,1238,70,2023-08-28,2023-09-01,4,10000
5093,2377,16,2023-09-03,2023-09-04,1,2500
5094,2322,12,2023-12-24,2023-12-27,3,15000
5095,1024,175,2023-06-27,2023-07-04,7,24500
5096,3183,21,2023-12-19,2023-12-24,5,37500
5097,451,140,2023-12-05,2023-12-09,4,10000
5098,2981,60,2023-11-01,2023-11-03,2,5000
5099,993,97,2023-09-22,2023-09-29,7,70000
5100,1128,139,2023-10-09,2023-10-10,1,7500
5101,2423,141,2023-08-20,2023-08-24,4,10000
5102,2195,58,2023-03-24,2023-03-28,4,10000
5103,2947,101,2023-08-03,2023-08-04,1,2500
5104,2985,35,2023-07-22,2023-07-23,1,3500
5105,1757,76,2023-08-19,2023-08-23,4,30000
5106,977,76,2023-12-01,2023-12-08,7,52500
5107,3122,100,2023-12-11,2023-12-12,1,7500
5108,3149,121,2023-11-07,2023-11-13,6,60000
5109,2375,85,2023-12-21,2023-12-24,3,7500
5110,241,179,2023-08-19,2023-08-20,1,3500
5111,1388,21,2023-11-24,2023-11-27,3,22500
5112,1563,77,2023-12-17,2023-12-22,5,37500
5113,1959,57,2023-06-14,2023-06-18,4,30000
5114,3237,64,2023-11-04,2023-11-10,6,45000
5115,2532,158,2023-10-20,2023-10-27,7,35000
5116,2273,4,2023-08-27,2023-09-01,5,25000
5117,1796,65,2023-12-04,2023-12-09,5,17500
5118,1186,124,2023-12-23,2023-12-28,5,12500
5119,2079,71,2023-11-26,2023-12-02,6,60000
5120,2050,161,2023-03-31,2023-04-07,7,35000
5121,146,179,2023-09-18,2023-09-25,7,24500
5122,204,43,2023-12-02,2023-12-08,6,45000
5123,2107,9,2023-08-24,2023-08-25,1,2500
5124,2955,123,2023-11-15,2023-11-22,7,52500
5125,1727,22,2023-10-24,2023-10-26,2,10000
5126,908,160,2023-07-06,2023-07-09,3,22500
5127,1477,90,2023-11-10,2023-11-15,5,12500
5128,1057,152,2023-04-17,2023-04-24,7,17500
5129,2269,69,2023-09-28,2023-10-03,5,17500
5130,1184,64,2023-12-27,2023-12-28,1,7500
5131,2888,20,2023-08-02,2023-08-09,7,70000
5132,2602,136,2023-06-08,2023-06-13,5,12500
5133,335,70,2023-11-03,2023-11-09,6,15000
5134,2294,67,2023-09-09,2023-09-12,3,30000
5135,611,73,2023-12-10,2023-12-13,3,10500
5136,3243,110,2023-11-26,2023-12-03,7,52500
5137,1034,148,2023-06-24,2023-06-30,6,21000
5138,2741,174,2023-04-19,2023-04-25,6,45000
5139,1697,67,2023-10-22,2023-10-27,5,50000
5140,2083,45,2023-06-14,2023-06-17,3,30000
5141,1604,17,2023-12-27,2023-12-28,1,10000
5142,261,57,2023-12-22,2023-12-29,7,52500
5143,1448,30,2023-12-16,2023-12-23,7,24500
5144,1223,91,2023-12-06,2023-12-09,3,22500
5145,2985,162,2023-09-17,2023-09-21,4,40000
5146,2291,6,2023-11-16,2023-11-21,5,25000
5147,3423,153,2023-03-22,2023-03-24,2,15000
5148,202,26,2023-10-12,2023-10-18,6,30000
5149,2116,98,2023-07-17,2023-07-19,2,7000
